python,2,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4148
r,3,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4149
modeling,10,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4150
Machine learning,11,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4151
SQL,12,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4152
Computer science,15,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4153
Communication,16,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4154
Spark,17,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4155
Hadoop,19,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4156
Hive,30,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4157
Statistics,31,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4158
Mathematics,33,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4159
Mining,34,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4160
Distributed computing,46,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4161
Leadership,53,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4162
Data analysis,54,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4163
Quantitative analysis,55,Data Scientist,800,Sage Intacct,684,"San Jose, CA",17,4164
all,1,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4165
python,2,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4166
java,4,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4167
Machine learning,11,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4168
SQL,12,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4169
NoSQL,20,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4170
Management systems,49,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4171
Time management,50,Chief Data Scientist/Instructor,821,WithYouWithMe,699,"Washington, DC",15,4172
all,1,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4173
python,2,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4174
r,3,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4175
Machine learning,11,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4176
Project management,13,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4177
AI,23,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4178
Excel,25,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4179
SAS,28,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4180
Statistics,31,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4181
Visualization,32,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4182
Management systems,49,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4183
Data analysis,54,Data Scientist,825,ANALYTICA,702,"Washington, DC",15,4184
modeling,10,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4185
Project management,13,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4186
Excel,25,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4187
SAS,28,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4188
Visualization,32,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4189
Mathematics,33,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4190
Management systems,49,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4191
Quantitative analysis,55,Senior Data Scientist,2322,ANALYTICA,702,"Washington, DC",15,4192
all,1,Data Scientist,834,World Bank,710,"Washington, DC",15,4193
python,2,Data Scientist,834,World Bank,710,"Washington, DC",15,4194
r,3,Data Scientist,834,World Bank,710,"Washington, DC",15,4195
modeling,10,Data Scientist,834,World Bank,710,"Washington, DC",15,4196
SQL,12,Data Scientist,834,World Bank,710,"Washington, DC",15,4197
Writing,14,Data Scientist,834,World Bank,710,"Washington, DC",15,4198
Computer science,15,Data Scientist,834,World Bank,710,"Washington, DC",15,4199
Communication,16,Data Scientist,834,World Bank,710,"Washington, DC",15,4200
AWS,21,Data Scientist,834,World Bank,710,"Washington, DC",15,4201
MySQL,26,Data Scientist,834,World Bank,710,"Washington, DC",15,4202
Statistics,31,Data Scientist,834,World Bank,710,"Washington, DC",15,4203
Mathematics,33,Data Scientist,834,World Bank,710,"Washington, DC",15,4204
Oracle,37,Data Scientist,834,World Bank,710,"Washington, DC",15,4205
Cloud,39,Data Scientist,834,World Bank,710,"Washington, DC",15,4206
Teamwork,43,Data Scientist,834,World Bank,710,"Washington, DC",15,4207
Management systems,49,Data Scientist,834,World Bank,710,"Washington, DC",15,4208
BI ,51,Data Scientist,834,World Bank,710,"Washington, DC",15,4209
Data analysis,54,Data Scientist,834,World Bank,710,"Washington, DC",15,4210
all,1,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4211
python,2,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4212
r,3,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4213
Machine learning,11,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4214
SQL,12,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4215
Communication,16,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4216
Deep Learning,22,Hiring Senior Data Scientist @ San Francisco,863,Factspan Inc,733,"San Francisco, CA",20,4217
all,1,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4218
python,2,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4219
r,3,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4220
modeling,10,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4221
Communication,16,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4222
Spark,17,DATA SCIENTIST,869,Academia.edu,737,"San Francisco, CA",20,4223
all,1,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4224
python,2,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4225
java,4,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4226
modeling,10,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4227
Machine learning,11,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4228
NLP,24,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4229
Mining,34,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4230
TensorFlow,35,Data Scientist,874,Okaya Inc,740,"Washington, DC",15,4231
all,1,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4232
python,2,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4233
r,3,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4234
HTML,7,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4235
CSS,8,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4236
Project management,13,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4237
Computer science,15,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4238
Communication,16,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4239
SAS,28,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4240
Statistics,31,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4241
Visualization,32,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4242
Matlab,36,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4243
Critical thinking,42,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4244
Management systems,49,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4245
Leadership,53,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4246
Data analysis,54,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4247
Quantitative analysis,55,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4248
Computer vision,56,Conflict Data Scientist,879,FREEDOM CONSULTING GROUP,744,"Washington, DC",15,4249
all,1,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4250
python,2,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4251
r,3,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4252
java,4,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4253
Machine learning,11,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4254
SQL,12,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4255
Writing,14,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4256
Computer science,15,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4257
Spark,17,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4258
Hadoop,19,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4259
NoSQL,20,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4260
Deep Learning,22,Data Scientist,883,BOLD,747,"San Francisco, CA",20,4261
all,1,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4262
python,2,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4263
r,3,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4264
Machine learning,11,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4265
SQL,12,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4266
AI,23,Data Scientist,887,Scaleapi,750,"San Francisco, CA",20,4267
all,1,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4268
python,2,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4269
r,3,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4270
modeling,10,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4271
Machine learning,11,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4272
Computer science,15,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4273
Communication,16,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4274
Statistics,31,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4275
Mathematics,33,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4276
Data analysis,54,Intern: Data Scientist - UIUC Innovation Center (Spring Semester),894,The Climate Corporation,755,Remote,8,4277
r,3,Data Scientist - Biostatistics,1450,The Climate Corporation,755,"San Francisco, CA",20,4278
modeling,10,Data Scientist - Biostatistics,1450,The Climate Corporation,755,"San Francisco, CA",20,4279
Project management,13,Data Scientist - Biostatistics,1450,The Climate Corporation,755,"San Francisco, CA",20,4280
all,1,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4281
python,2,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4282
r,3,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4283
Machine learning,11,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4284
SQL,12,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4285
Writing,14,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4286
Computer science,15,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4287
Spark,17,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4288
Hadoop,19,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4289
NoSQL,20,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4290
Deep Learning,22,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4291
Excel,25,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4292
Statistics,31,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4293
Mathematics,33,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4294
Data analysis,54,"Data Scientist,Risk Analytics",898,Signifyd,757,"San Jose, CA",17,4295
all,1,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4296
python,2,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4297
r,3,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4298
java,4,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4299
modeling,10,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4300
Machine learning,11,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4301
SQL,12,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4302
Project management,13,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4303
Communication,16,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4304
Spark,17,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4305
Deep Learning,22,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4306
AI,23,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4307
Scala,27,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4308
Statistics,31,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4309
Mining,34,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4310
Management systems,49,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4311
Time management,50,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4312
Data analysis,54,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4313
Quantitative analysis,55,Data Scientist,946,Cerebri AI,793,"Washington, DC",15,4314
python,2,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4315
r,3,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4316
java,4,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4317
modeling,10,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4318
Machine learning,11,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4319
Computer science,15,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4320
Communication,16,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4321
Deep Learning,22,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4322
Statistics,31,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4323
Mathematics,33,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4324
Cloud,39,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4325
Curiosity,44,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4326
Data analysis,54,Principal Data Scientist I,1154,Roche,800,"San Jose, CA",17,4327
all,1,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4328
python,2,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4329
Machine learning,11,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4330
SQL,12,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4331
Computer science,15,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4332
Communication,16,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4333
Spark,17,Data Scientist II,959,Tubi TV,804,"San Francisco, CA",20,4334
all,1,Operations Research Analyst/Data Scientist All Levels,963,Advanced Sciences and Technologies (AS&T),808,"Washington, DC",15,4335
Computer science,15,Operations Research Analyst/Data Scientist All Levels,963,Advanced Sciences and Technologies (AS&T),808,"Washington, DC",15,4336
Mathematics,33,Operations Research Analyst/Data Scientist All Levels,963,Advanced Sciences and Technologies (AS&T),808,"Washington, DC",15,4337
Management systems,49,Operations Research Analyst/Data Scientist All Levels,963,Advanced Sciences and Technologies (AS&T),808,"Washington, DC",15,4338
all,1,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4339
python,2,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4340
r,3,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4341
modeling,10,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4342
SQL,12,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4343
Communication,16,Data Scientist,968,Yelp,812,"San Francisco, CA",20,4344
Computer science,15,Data Scientist - Fall Intern,2804,Yelp,812,"San Francisco, CA",20,4345
all,1,Security Data Scientist,995,Dropbox,832,"San Francisco, CA",20,4346
python,2,Security Data Scientist,995,Dropbox,832,"San Francisco, CA",20,4347
Machine learning,11,Security Data Scientist,995,Dropbox,832,"San Francisco, CA",20,4348
SQL,12,Security Data Scientist,995,Dropbox,832,"San Francisco, CA",20,4349
Writing,14,Security Data Scientist,995,Dropbox,832,"San Francisco, CA",20,4350
python,2,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4351
r,3,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4352
modeling,10,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4353
Machine learning,11,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4354
SQL,12,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4355
Project management,13,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4356
Computer science,15,Data Scientist,1249,Dropbox,832,"San Francisco, CA",20,4357
r,3,"Data Scientist, Recruiting Analytics",1484,Dropbox,832,"San Francisco, CA",20,4358
modeling,10,"Data Scientist, Recruiting Analytics",1484,Dropbox,832,"San Francisco, CA",20,4359
SQL,12,"Data Scientist, Recruiting Analytics",1484,Dropbox,832,"San Francisco, CA",20,4360
AWS,21,"Data Scientist, Recruiting Analytics",1484,Dropbox,832,"San Francisco, CA",20,4361
SAS,28,"Data Scientist, Recruiting Analytics",1484,Dropbox,832,"San Francisco, CA",20,4362
Project management,13,Senior Data Scientist,2514,Workbridge Associates,845,"San Francisco, CA",20,4363
NoSQL,20,Senior Data Scientist,3066,Workbridge Associates,845,"Sunnyvale, CA",19,4364
Mobile,48,Senior Data Scientist,3066,Workbridge Associates,845,"Sunnyvale, CA",19,4365
Time series,52,Senior Data Scientist,3066,Workbridge Associates,845,"Sunnyvale, CA",19,4366
python,2,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4367
r,3,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4368
Machine learning,11,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4369
SQL,12,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4370
Computer science,15,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4371
Hadoop,19,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4372
Deep Learning,22,Risk Data Scientist,1036,Wish,850,"San Francisco, CA",20,4373
python,2,Data Scientist,1047,LimeBike,857,"San Francisco, CA",20,4374
modeling,10,Data Scientist,1047,LimeBike,857,"San Francisco, CA",20,4375
Machine learning,11,Data Scientist,1047,LimeBike,857,"San Francisco, CA",20,4376
SQL,12,Data Scientist,1047,LimeBike,857,"San Francisco, CA",20,4377
Deep Learning,22,Data Scientist,1047,LimeBike,857,"San Francisco, CA",20,4378
python,2,DIA Collection Data Scientist,1062,Cyberspace Solutions,868,"Washington, DC",15,4379
r,3,DIA Collection Data Scientist,1062,Cyberspace Solutions,868,"Washington, DC",15,4380
SQL,12,DIA Collection Data Scientist,1062,Cyberspace Solutions,868,"Washington, DC",15,4381
Statistics,31,DIA Collection Data Scientist,1062,Cyberspace Solutions,868,"Washington, DC",15,4382
Visualization,32,DIA Collection Data Scientist,1062,Cyberspace Solutions,868,"Washington, DC",15,4383
python,2,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4384
r,3,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4385
Machine learning,11,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4386
SQL,12,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4387
Computer science,15,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4388
Spark,17,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4389
Hadoop,19,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4390
AWS,21,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4391
Scala,27,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4392
SAS,28,Data Scientist,1073,ThirdLove,879,"San Francisco, CA",20,4393
python,2,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4394
modeling,10,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4395
Machine learning,11,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4396
Computer science,15,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4397
Communication,16,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4398
Spark,17,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4399
Hadoop,19,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4400
Deep Learning,22,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4401
AI,23,Data Scientist,1078,Figure,882,"San Francisco, CA",20,4402
python,2,Data Scientist,1102,Brainfall Media,896,"San Francisco, CA",20,4403
python,2,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4404
r,3,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4405
java,4,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4406
Machine learning,11,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4407
SQL,12,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4408
Computer science,15,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4409
Spark,17,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4410
Hadoop,19,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4411
Scala,27,Data Scientist,1134,Komodo Health,922,"San Francisco, CA",20,4412
python,2,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4413
r,3,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4414
java,4,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4415
modeling,10,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4416
Machine learning,11,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4417
SQL,12,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4418
Computer science,15,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4419
NoSQL,20,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4420
AWS,21,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4421
Matlab,36,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4422
Cloud,39,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4423
Mapreduce,41,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4424
Management systems,49,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4425
Data analysis,54,Data Scientist,1140,"ICES, Inc.",927,"Washington, DC",15,4426
python,2,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4427
r,3,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4428
java,4,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4429
modeling,10,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4430
Machine learning,11,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4431
SQL,12,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4432
Project management,13,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4433
Computer science,15,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4434
Spark,17,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4435
Hadoop,19,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4436
Deep Learning,22,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4437
Statistics,31,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4438
Visualization,32,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4439
Mining,34,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4440
Management systems,49,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4441
Time management,50,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4442
Data analysis,54,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4443
Quantitative analysis,55,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4444
Computer vision,56,Data Scientist (Intermediate),1145,GGTI,930,"Washington, DC",15,4445
python,2,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4446
r,3,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4447
modeling,10,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4448
SQL,12,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4449
Communication,16,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4450
SAS,28,Senior Data Scientist,1175,Instacart,950,"San Francisco, CA",20,4451
r,3,Principal Data Scientist,1336,Instacart,950,"San Francisco, CA",20,4452
modeling,10,Principal Data Scientist,1336,Instacart,950,"San Francisco, CA",20,4453
SQL,12,Principal Data Scientist,1336,Instacart,950,"San Francisco, CA",20,4454
Communication,16,Principal Data Scientist,1336,Instacart,950,"San Francisco, CA",20,4455
SAS,28,Principal Data Scientist,1336,Instacart,950,"San Francisco, CA",20,4456
SAS,28,"Senior Data Scientist, Emerging Products",3257,Instacart,950,"San Francisco, CA",20,4457
SAS,28,"Senior Data Scientist, Marketing",3259,Instacart,950,"San Francisco, CA",20,4458
SAS,28,"Senior Data Scientist, Retail Partnerships",3262,Instacart,950,"San Francisco, CA",20,4459
SAS,28,"Senior Data Scientist, Consumer Product",3263,Instacart,950,"San Francisco, CA",20,4460
python,2,"Data Scientist 4, Words with Friends",1179,Zynga,953,"San Francisco, CA",20,4461
r,3,"Data Scientist 4, Words with Friends",1179,Zynga,953,"San Francisco, CA",20,4462
SQL,12,"Data Scientist 4, Words with Friends",1179,Zynga,953,"San Francisco, CA",20,4463
Communication,16,"Data Scientist 4, Words with Friends",1179,Zynga,953,"San Francisco, CA",20,4464
python,2,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4465
r,3,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4466
java,4,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4467
modeling,10,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4468
Machine learning,11,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4469
SQL,12,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4470
Spark,17,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4471
SAS,28,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4472
Statistics,31,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4473
Visualization,32,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4474
Mining,34,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4475
Matlab,36,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4476
Oracle,37,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4477
Data analysis,54,Data Scientist,1196,Coso IT,963,"Washington, DC",15,4478
